,MaritalStatus_Num,Gender_Num,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation_Num,EnglishOccupation_Num,HouseOwnerFlag,NumberCarsOwned,Age,BikeBuyer
11363,0,1,30000.0,2,0,2,2,0,2,70,0
11364,0,0,10000.0,2,1,0,2,1,2,69,0
11365,1,1,40000.0,0,0,0,2,0,2,40,0
11366,0,0,10000.0,2,1,0,2,1,2,69,0
11367,0,1,10000.0,2,1,0,2,1,2,68,0
11368,0,0,20000.0,2,1,0,2,1,2,69,0
11369,0,1,60000.0,0,0,2,1,1,2,39,0
11370,0,0,70000.0,0,0,2,1,1,2,40,1
11371,0,1,20000.0,2,1,0,2,1,2,68,0
11372,0,0,20000.0,2,1,0,2,1,2,68,0
11373,1,1,20000.0,2,1,0,2,1,2,68,0
11374,0,1,20000.0,2,1,0,2,0,2,68,0
11375,0,0,20000.0,2,1,0,2,1,2,67,0
11376,1,1,20000.0,2,1,0,2,1,2,68,0
11377,0,0,20000.0,2,1,0,2,1,2,67,0
11378,1,0,20000.0,2,1,0,2,1,2,67,0
11379,0,0,20000.0,2,1,0,2,1,2,66,0
11380,0,0,30000.0,3,0,2,2,0,2,67,1
11381,0,0,30000.0,3,0,2,2,0,2,67,1
11382,0,1,30000.0,3,0,2,2,0,2,67,0
11383,0,1,30000.0,3,0,2,2,0,2,67,0
11384,0,1,20000.0,2,1,0,2,1,2,66,0
11385,0,1,30000.0,3,0,1,1,0,2,65,1
11386,1,0,30000.0,0,0,2,1,1,2,37,1
11387,1,0,30000.0,0,0,2,1,1,2,37,1
11388,1,1,30000.0,3,0,1,1,1,2,65,1
11389,1,0,80000.0,0,0,3,4,0,1,38,1
11390,0,0,30000.0,3,0,1,1,0,2,64,1
11391,0,1,40000.0,3,0,2,1,0,2,64,0
11392,0,0,40000.0,3,0,0,2,0,2,63,0
11393,0,0,40000.0,3,0,0,2,0,2,63,0
11394,1,0,70000.0,2,0,2,1,0,2,63,1
11395,1,0,70000.0,2,0,2,1,1,2,62,1
11396,0,0,40000.0,0,0,2,1,1,2,41,0
11397,1,0,40000.0,0,0,2,1,0,2,41,1
11398,0,1,40000.0,0,0,1,1,1,2,42,0
11399,0,1,60000.0,0,0,2,1,1,2,42,0
11400,0,1,60000.0,0,0,2,1,1,2,41,0
11401,1,1,60000.0,0,0,2,1,0,2,43,1
11402,1,1,60000.0,0,0,2,3,1,2,44,1
11403,0,1,80000.0,2,0,1,1,0,2,61,1
11404,1,1,70000.0,2,0,1,3,0,2,59,1
11405,1,1,70000.0,2,0,1,3,0,2,60,1
11406,0,0,110000.0,5,1,3,4,1,4,58,0
11407,0,1,110000.0,4,1,3,4,1,4,58,0
11408,0,1,110000.0,4,1,3,4,1,4,58,0
11409,0,0,110000.0,4,1,3,4,1,4,58,1
11410,0,1,110000.0,1,1,3,4,1,4,58,0
11411,0,1,70000.0,0,0,2,3,0,2,44,1
11412,1,0,70000.0,0,0,2,3,0,2,44,1
11413,0,1,50000.0,0,0,1,3,1,2,42,0
11414,0,1,60000.0,0,0,2,3,1,2,43,0
11415,0,1,60000.0,0,0,2,3,1,2,43,0
11416,1,0,60000.0,0,0,2,3,1,2,43,0
11417,1,1,60000.0,0,0,2,3,0,2,43,1
11418,1,0,60000.0,0,0,2,3,0,2,43,1
11419,0,0,120000.0,1,2,3,4,1,2,58,1
11420,0,1,120000.0,2,2,3,4,1,3,51,0
11421,1,0,70000.0,2,0,0,1,0,2,60,0
11422,0,0,60000.0,2,0,1,3,1,2,60,0
11423,0,0,80000.0,2,1,3,4,1,0,60,1
11424,1,1,90000.0,2,0,2,3,1,1,60,1
11425,0,0,60000.0,2,0,1,3,0,2,61,1
11426,0,1,60000.0,2,0,1,3,0,2,61,0
11427,0,1,60000.0,2,0,1,3,0,2,60,1
11428,0,0,70000.0,3,0,2,3,0,2,61,1
11429,0,0,70000.0,3,0,2,3,0,2,60,1
11430,0,0,70000.0,3,0,2,3,1,2,61,1
11431,0,0,90000.0,3,0,4,4,1,1,84,0
11432,1,1,80000.0,0,0,3,4,0,1,52,0
11433,0,0,100000.0,3,1,3,4,1,4,51,0
11434,0,1,110000.0,3,2,3,4,1,4,52,0
11435,1,0,130000.0,1,2,4,4,0,1,51,1
11436,1,1,150000.0,0,0,3,4,0,2,52,1
11437,1,0,70000.0,1,0,3,3,1,1,54,1
11438,1,0,70000.0,1,0,3,3,0,1,55,1
11439,1,1,70000.0,1,0,3,3,0,1,55,1
11440,1,1,70000.0,1,0,3,3,1,1,55,1
11441,1,1,70000.0,1,0,3,3,0,1,55,1
11442,0,1,50000.0,4,0,3,4,1,2,75,0
11443,1,0,50000.0,4,0,3,4,1,2,75,0
11444,0,0,70000.0,5,0,3,4,1,2,75,0
11445,0,1,70000.0,5,0,3,4,1,2,74,0
11446,0,0,60000.0,3,0,4,4,1,2,74,0
11447,0,1,60000.0,3,0,4,4,0,2,73,0
11448,0,1,70000.0,5,0,3,4,1,2,74,0
11449,0,0,80000.0,5,0,3,4,0,2,74,1
11450,0,1,80000.0,5,0,3,4,1,2,74,0
11451,0,1,40000.0,4,0,1,3,0,2,73,0
11452,0,0,40000.0,4,0,1,3,1,2,72,0
11453,0,1,40000.0,4,0,1,3,1,2,73,0
11454,0,1,70000.0,4,0,3,4,1,2,73,0
11455,0,1,70000.0,4,0,3,4,1,2,73,0
11456,0,1,40000.0,4,0,1,3,0,2,71,0
11457,0,1,40000.0,4,0,1,3,0,2,72,0
11458,0,1,40000.0,5,0,1,3,0,2,72,0
11459,0,1,40000.0,5,0,1,3,0,2,72,0
11460,0,1,70000.0,4,0,3,4,0,2,72,0
11461,0,1,70000.0,4,0,3,4,1,2,72,0
11462,0,0,70000.0,5,0,3,4,1,2,72,0
11463,1,0,70000.0,5,0,3,4,0,2,72,0
11464,0,1,70000.0,5,0,3,4,1,2,71,0
11465,0,1,70000.0,5,0,3,4,1,2,72,0
11466,0,1,70000.0,5,0,3,4,1,3,71,1
11467,0,1,70000.0,5,0,3,4,0,3,71,1
11468,0,1,60000.0,4,0,3,4,1,2,71,0
11469,0,1,60000.0,4,0,3,4,1,2,71,0
11470,1,0,70000.0,2,1,2,3,0,1,69,1
11471,1,0,70000.0,2,1,2,3,0,1,70,1
11472,0,1,70000.0,2,1,2,3,1,1,70,0
11473,0,1,70000.0,2,1,2,3,1,1,69,0
11474,0,0,40000.0,2,1,1,3,1,2,68,0
11475,0,1,60000.0,2,1,2,3,1,1,68,0
11476,0,0,60000.0,2,1,3,4,1,0,69,1
11477,0,1,60000.0,2,1,3,4,0,0,68,1
11478,0,0,60000.0,2,1,3,4,1,0,69,0
11479,0,0,60000.0,2,1,3,4,1,0,69,1
11480,0,1,60000.0,2,1,3,4,1,0,69,1
11481,0,1,40000.0,2,1,1,3,0,2,68,0
11482,0,1,60000.0,2,1,2,3,1,2,68,0
11483,1,0,60000.0,2,1,2,3,0,2,67,1
11484,0,0,60000.0,2,1,2,3,1,2,68,1
11485,0,0,60000.0,2,1,2,3,1,2,68,1
11486,0,1,60000.0,2,1,2,3,0,2,68,1
11487,1,0,60000.0,2,1,3,4,1,0,68,1
11488,1,0,70000.0,4,1,2,3,1,2,68,1
11489,0,0,70000.0,4,1,2,3,0,2,67,1
11490,0,1,40000.0,2,1,0,1,0,2,67,0
11491,0,1,40000.0,2,1,0,1,1,2,66,0
11492,0,1,60000.0,2,1,2,3,1,2,67,1
11493,1,1,60000.0,2,1,2,3,1,1,66,0
11494,1,1,80000.0,3,1,3,4,1,1,66,0
11495,1,0,60000.0,2,1,1,3,1,2,66,0
11496,0,1,60000.0,2,1,1,3,1,2,66,0
11497,0,0,60000.0,2,1,2,3,1,2,65,0
11498,0,1,60000.0,2,1,2,3,1,2,66,0
11499,0,1,60000.0,2,1,2,3,1,2,66,0
11500,0,0,70000.0,4,2,2,3,1,1,65,0
11501,0,1,70000.0,2,1,0,1,1,2,65,0
11502,1,1,70000.0,2,1,0,1,1,3,65,1
11503,1,0,60000.0,2,1,1,3,1,2,64,0
11504,0,0,60000.0,2,1,1,3,1,2,65,0
11505,0,0,60000.0,2,1,1,3,1,2,65,1
11506,1,1,110000.0,2,4,2,3,1,3,60,1
11507,0,1,130000.0,3,4,2,3,1,2,59,1
11508,0,1,150000.0,1,3,2,3,0,3,60,0
11509,0,0,120000.0,3,4,1,3,1,4,61,1
11510,0,0,130000.0,3,4,2,3,1,3,61,1
11511,0,0,80000.0,3,2,2,3,0,1,62,0
11512,0,1,80000.0,4,2,2,3,1,1,63,0
11513,0,0,80000.0,4,2,2,3,0,1,62,0
11514,0,0,70000.0,5,1,1,3,1,2,73,0
11515,0,0,110000.0,3,4,3,4,1,4,73,0
11516,0,0,130000.0,3,4,3,4,1,3,73,0
11517,0,1,130000.0,3,4,3,4,1,4,73,1
11518,0,1,170000.0,3,4,4,4,1,2,72,1
11519,0,1,70000.0,5,1,1,3,1,2,71,0
11520,1,1,100000.0,2,3,3,4,1,4,72,0
11521,0,1,110000.0,3,4,3,4,1,4,72,0
11522,1,0,80000.0,5,0,2,3,0,2,71,0
11523,1,0,90000.0,5,0,2,3,0,2,71,0
11524,0,1,120000.0,4,5,3,4,1,0,71,0
11525,1,0,80000.0,4,2,2,3,1,1,64,0
11526,0,0,80000.0,4,2,2,3,1,2,64,0
11527,1,1,80000.0,4,2,2,3,1,2,63,0
11528,1,1,90000.0,4,2,1,3,1,2,63,1
11529,0,1,130000.0,3,4,2,3,1,4,63,0
11530,1,0,100000.0,3,4,3,4,1,3,64,0
11531,0,0,100000.0,3,4,3,4,0,4,64,0
11532,0,0,100000.0,3,4,3,4,1,4,64,0
11533,0,0,120000.0,2,5,3,4,0,2,64,1
11534,0,1,130000.0,0,5,2,3,1,2,64,0
11535,1,1,130000.0,4,5,1,3,0,3,65,1
11536,1,1,80000.0,4,2,1,3,1,2,66,0
11537,0,1,90000.0,4,1,1,3,1,2,66,0
11538,0,0,90000.0,4,1,1,3,0,2,66,1
11539,0,0,80000.0,5,2,1,4,1,2,67,1
11540,0,1,100000.0,3,4,2,4,1,4,67,0
11541,1,1,150000.0,4,5,3,4,0,3,67,1
11542,0,0,160000.0,2,5,2,4,0,3,67,0
11543,0,0,70000.0,5,1,0,1,0,3,68,1
11544,0,0,80000.0,5,1,1,4,1,3,68,0
11545,0,1,150000.0,4,5,1,4,1,4,68,0
11546,0,0,170000.0,0,5,1,4,1,4,67,1
11547,0,1,90000.0,4,1,0,1,1,4,69,0
11548,1,1,120000.0,4,5,1,4,1,3,69,0
11549,0,0,130000.0,5,5,1,4,1,4,69,0
11550,1,1,100000.0,3,4,1,4,1,4,70,0
11551,0,0,100000.0,3,4,1,4,0,4,70,0
11552,1,1,60000.0,0,0,3,3,0,3,42,0
11553,0,1,80000.0,0,0,3,3,0,3,41,1
11554,0,1,90000.0,0,0,3,3,1,2,41,1
11555,1,0,80000.0,0,0,3,3,0,3,44,0
11556,1,1,90000.0,0,0,3,3,1,2,43,1
11557,1,0,90000.0,0,0,3,3,0,3,43,1
11558,1,0,110000.0,0,5,2,4,1,3,43,1
11559,1,0,100000.0,0,5,1,4,1,2,43,1
11560,0,1,100000.0,0,5,1,4,0,2,44,1
11561,0,1,120000.0,0,5,0,3,1,4,44,1
11562,1,1,90000.0,0,0,3,3,0,3,45,1
11563,1,1,100000.0,0,5,1,4,1,3,44,1
11564,1,0,80000.0,0,0,3,3,1,4,45,0
11565,1,0,80000.0,0,0,3,3,1,4,46,0
11566,0,0,110000.0,0,5,1,4,1,3,44,0
11567,0,1,110000.0,0,5,1,4,1,3,45,0
11568,0,0,100000.0,0,5,1,4,0,3,46,1
11569,0,0,100000.0,0,5,1,4,1,4,45,1
11570,1,1,90000.0,0,0,3,3,1,4,47,1
11571,0,1,100000.0,0,5,1,4,1,4,47,1
11572,0,1,110000.0,0,5,1,4,1,4,47,1
11573,0,1,130000.0,0,5,3,4,1,4,46,1
11574,1,1,130000.0,0,5,3,4,1,4,48,0
11575,0,1,100000.0,5,2,2,3,1,1,53,0
11576,0,1,80000.0,3,0,2,3,0,2,61,1
11577,0,1,80000.0,3,0,2,3,0,2,60,1
11578,0,0,50000.0,2,0,4,4,1,2,83,0
11579,0,1,60000.0,2,0,4,4,1,2,83,0
11580,0,1,60000.0,2,0,4,4,1,2,82,0
11581,1,0,80000.0,4,3,2,3,1,2,53,0
11582,0,0,80000.0,4,3,2,3,1,2,54,0
11583,0,0,50000.0,1,1,4,1,1,0,45,1
11584,0,0,50000.0,1,1,3,1,1,0,45,1
11585,0,1,50000.0,1,1,3,1,1,0,45,1
11586,0,0,50000.0,1,1,3,1,1,0,45,1
11587,0,0,60000.0,1,0,4,1,1,0,45,1
11588,0,0,60000.0,1,0,4,1,1,0,45,1
11589,0,1,60000.0,1,0,4,1,1,0,45,1
11590,0,0,50000.0,1,1,3,1,1,0,47,1
11591,0,0,40000.0,1,1,3,1,1,0,46,1
11592,0,1,40000.0,1,1,3,1,1,1,46,0
11593,0,0,40000.0,1,1,3,1,1,1,47,0
11594,1,1,50000.0,2,2,3,1,0,0,47,1
11595,0,0,50000.0,2,2,3,1,1,0,48,1
11596,0,1,60000.0,1,0,4,3,1,0,45,1
11597,0,1,60000.0,1,0,4,3,1,0,46,1
11598,0,1,70000.0,3,0,4,3,1,0,46,1
11599,0,0,60000.0,1,0,4,3,1,0,47,1
11600,0,0,60000.0,1,0,4,3,1,0,47,1
11601,0,0,70000.0,2,2,3,1,1,0,49,1
11602,0,0,70000.0,2,2,3,1,1,0,49,1
11603,0,1,70000.0,2,2,3,1,1,1,48,1
11604,0,1,70000.0,2,2,3,1,1,1,49,1
11605,1,0,40000.0,0,0,3,3,0,1,50,1
11606,0,0,60000.0,2,0,4,3,1,0,47,1
11607,0,1,60000.0,2,0,4,3,1,0,47,1
11608,0,1,60000.0,2,0,4,3,1,0,47,1
11609,0,1,70000.0,3,0,4,3,1,0,46,1
11610,1,0,70000.0,4,0,4,3,1,0,47,1
11611,0,1,70000.0,4,0,4,3,1,0,47,1
11612,0,1,80000.0,2,0,4,3,1,0,47,1
11613,1,1,40000.0,0,0,3,3,0,1,50,0
11614,1,1,50000.0,2,2,3,1,0,1,50,1
11615,0,1,50000.0,2,2,3,1,1,1,50,1
11616,1,0,50000.0,2,2,3,1,0,1,50,1
11617,0,1,60000.0,0,0,4,3,1,0,50,0
11618,1,0,60000.0,0,0,4,3,0,0,51,0
11619,0,1,70000.0,4,0,4,3,1,0,51,1
11620,1,0,70000.0,4,0,4,3,1,0,51,1
11621,0,0,60000.0,2,0,4,3,1,0,48,1
11622,0,1,60000.0,2,0,4,3,1,0,48,1
11623,0,1,60000.0,2,0,4,3,1,0,48,1
11624,0,1,70000.0,5,5,4,3,1,2,48,0
11625,1,0,70000.0,5,5,4,3,1,2,48,0
11626,0,0,70000.0,5,5,4,3,1,2,48,0
11627,0,0,70000.0,5,5,4,3,1,2,47,0
11628,0,0,70000.0,5,5,4,3,1,2,48,0
11629,1,0,40000.0,0,0,3,3,0,1,52,0
11630,1,1,50000.0,3,3,3,1,0,1,52,1
11631,0,0,50000.0,3,3,3,1,1,2,52,0
11632,0,1,50000.0,3,3,3,1,1,3,52,0
11633,0,0,50000.0,3,3,3,1,1,3,52,0
11634,0,1,50000.0,3,3,3,1,1,3,52,0
11635,0,0,50000.0,3,3,3,1,1,3,52,0
11636,0,1,50000.0,3,3,3,1,1,3,52,0
11637,0,0,50000.0,3,3,3,1,1,3,51,0
11638,1,1,40000.0,0,0,3,3,0,1,53,1
11639,1,0,40000.0,0,0,3,3,0,1,52,1
11640,0,1,60000.0,4,4,3,1,1,3,53,0
11641,0,1,60000.0,5,5,3,1,0,3,53,0
11642,0,0,60000.0,4,2,3,1,1,2,53,1
11643,0,0,60000.0,4,2,3,1,1,2,53,1
11644,0,1,60000.0,4,2,3,1,1,2,53,1
11645,0,0,60000.0,4,2,3,1,1,2,53,1
11646,0,1,60000.0,4,2,3,1,1,2,53,1
11647,0,1,70000.0,4,2,3,3,1,2,54,1
11648,1,1,70000.0,4,2,3,3,1,2,54,1
11649,1,1,70000.0,4,2,3,3,1,2,53,1
11650,0,1,70000.0,4,2,3,3,1,2,54,1
11651,0,1,70000.0,4,2,3,3,1,2,53,1
11652,0,1,70000.0,4,2,3,3,1,2,53,1
11653,0,0,70000.0,4,2,3,3,1,2,53,1
11654,1,1,70000.0,4,2,3,3,1,2,54,1
11655,1,1,70000.0,4,2,3,3,1,2,53,1
11656,0,1,70000.0,4,2,3,3,1,2,54,1
11657,0,0,70000.0,4,2,3,3,1,3,54,0
11658,1,0,70000.0,0,0,3,3,0,1,54,0
11659,0,0,60000.0,3,2,4,3,1,0,54,1
11660,0,0,60000.0,3,2,4,3,1,0,54,1
11661,0,0,60000.0,3,2,4,3,1,0,54,1
11662,1,1,30000.0,0,0,1,0,0,1,39,0
11663,1,1,10000.0,0,0,0,0,1,2,45,0
11664,1,1,20000.0,0,0,0,0,0,2,45,0
11665,1,1,20000.0,0,0,0,0,1,2,45,0
11666,1,1,30000.0,0,0,1,0,0,1,44,1
11667,0,0,40000.0,1,1,3,1,1,0,44,1
11668,0,0,40000.0,1,1,3,1,1,1,44,1
11669,0,0,40000.0,1,1,3,1,1,1,44,1
11670,0,0,40000.0,1,1,3,1,1,1,44,1
11671,1,1,20000.0,0,0,0,0,1,2,45,0
11672,1,1,30000.0,0,0,1,0,0,1,44,1
11673,1,1,30000.0,0,0,1,0,0,1,45,1
11674,1,1,30000.0,0,0,1,0,0,1,45,1
11675,0,0,10000.0,0,0,0,0,0,2,46,0
11676,1,0,10000.0,0,0,0,0,0,2,46,0
11677,1,0,20000.0,0,0,0,0,1,2,46,0
11678,1,1,20000.0,0,0,0,0,0,2,45,0
11679,1,1,20000.0,0,0,0,0,0,2,46,0
11680,1,1,30000.0,0,0,1,0,0,1,45,1
11681,1,1,30000.0,0,0,1,0,0,1,46,0
11682,1,1,40000.0,2,2,2,2,1,1,46,1
11683,1,0,40000.0,2,2,2,2,1,2,46,0
11684,1,1,40000.0,2,2,2,2,1,2,46,1
11685,0,0,10000.0,4,0,0,0,1,2,99,0
11686,1,0,40000.0,3,3,2,2,1,1,43,1
11687,0,1,40000.0,3,3,2,2,0,2,43,0
11688,1,0,50000.0,0,0,4,1,0,0,43,0
11689,1,1,70000.0,5,0,4,1,1,0,86,0
11690,0,0,40000.0,1,0,4,1,1,1,86,0
11691,1,0,60000.0,0,0,4,1,0,0,51,0
11692,1,1,60000.0,0,0,4,1,0,0,51,0
11693,1,0,60000.0,0,0,4,1,0,0,50,0
11694,1,0,60000.0,0,0,4,1,0,0,51,0
11695,1,1,60000.0,0,0,4,1,0,0,51,0
11696,0,1,60000.0,0,0,4,1,1,0,50,1
11697,0,0,10000.0,2,1,1,0,0,2,64,0
11698,0,1,10000.0,2,1,1,0,1,2,63,0
11699,0,0,20000.0,2,0,1,0,0,2,64,0
11700,0,1,40000.0,1,0,2,2,1,1,63,1
11701,0,1,40000.0,1,0,2,2,1,1,62,1
11702,0,0,30000.0,1,0,1,2,1,2,62,0
11703,0,0,30000.0,2,0,1,2,0,2,62,0
11704,0,0,30000.0,2,0,1,2,0,2,62,0
11705,0,1,40000.0,1,0,2,2,1,1,62,1
11706,0,1,30000.0,2,0,1,1,0,2,60,0
11707,0,0,30000.0,2,0,1,1,1,2,59,0
11708,0,0,30000.0,2,0,1,1,1,2,60,0
11709,0,0,40000.0,2,0,2,2,1,1,59,0
11710,1,0,40000.0,2,0,2,2,1,1,58,1
11711,0,0,40000.0,2,0,2,2,1,1,58,1
11712,1,0,40000.0,2,0,2,2,1,1,58,1
11713,0,0,80000.0,5,0,4,1,1,0,59,0
11714,1,1,80000.0,5,0,4,1,0,0,58,0
11715,1,0,80000.0,5,0,4,1,0,0,59,0
11716,0,1,80000.0,5,0,4,1,1,0,59,0
11717,0,1,80000.0,4,0,4,1,0,0,59,0
11718,0,1,40000.0,2,0,2,2,1,1,58,0
11719,1,1,60000.0,4,0,4,1,1,0,57,0
11720,1,0,60000.0,4,0,4,1,1,0,57,0
11721,1,1,60000.0,4,0,4,1,0,0,58,0
11722,1,0,60000.0,4,0,4,1,1,0,58,0
11723,0,1,60000.0,4,0,4,1,1,0,58,0
11724,0,0,50000.0,0,0,4,1,1,0,45,1
11725,1,0,50000.0,0,0,4,1,0,0,45,0
11726,1,0,50000.0,0,0,4,1,0,0,45,0
11727,1,0,40000.0,0,0,4,1,0,0,44,0
11728,0,0,40000.0,0,0,4,1,1,0,44,1
11729,1,0,40000.0,0,0,4,1,1,0,44,1
11730,1,0,40000.0,1,0,4,1,1,0,44,0
11731,0,1,40000.0,1,0,4,1,1,0,44,0
11732,0,0,40000.0,1,0,4,1,1,0,44,0
11733,1,1,50000.0,1,0,4,1,1,0,44,0
11734,1,1,60000.0,1,0,4,1,1,0,45,0
11735,0,0,60000.0,1,0,4,1,1,0,46,0
11736,0,0,70000.0,1,0,4,1,1,0,46,0
11737,0,1,70000.0,1,0,4,1,0,0,46,0
11738,1,1,10000.0,1,0,4,0,1,0,55,0
11739,0,1,20000.0,1,0,4,2,1,0,55,0
11740,1,1,20000.0,1,0,4,2,1,0,55,0
11741,0,0,20000.0,1,0,4,2,1,0,54,0
11742,0,0,70000.0,3,0,2,3,1,2,61,1
11743,0,0,90000.0,4,4,2,3,1,3,51,0
11744,0,0,110000.0,2,2,3,4,1,4,51,0
11745,0,0,110000.0,3,2,3,4,1,4,52,0
11746,1,0,80000.0,4,3,3,4,1,0,53,0
11747,0,1,40000.0,3,2,1,1,1,2,55,1
11748,0,1,70000.0,1,0,3,3,1,1,55,1
11749,1,1,70000.0,1,0,3,3,0,1,54,1
11750,1,0,50000.0,4,0,3,4,0,2,75,1
11751,0,1,60000.0,3,0,4,4,1,2,74,0
11752,0,1,60000.0,3,0,4,4,1,2,74,0
11753,0,1,60000.0,3,0,4,4,1,2,75,0
11754,0,0,70000.0,5,0,3,4,1,2,74,0
11755,0,0,70000.0,5,0,3,4,0,2,74,0
11756,0,1,70000.0,5,0,3,4,1,2,74,0
11757,0,0,80000.0,5,0,3,4,0,2,73,1
11758,0,1,80000.0,5,0,3,4,1,2,74,0
11759,0,0,40000.0,4,0,1,3,1,2,73,0
11760,0,0,40000.0,4,0,1,3,1,2,73,0
11761,0,0,40000.0,4,0,1,3,1,2,72,0
11762,1,0,70000.0,4,0,3,4,1,2,73,0
11763,0,0,70000.0,4,0,3,4,1,2,73,0
11764,0,0,40000.0,5,0,1,3,0,2,72,0
11765,0,1,40000.0,5,0,1,3,1,2,72,0
11766,0,1,40000.0,5,0,1,3,0,3,72,0
11767,0,1,70000.0,4,0,3,4,1,2,72,1
11768,0,0,70000.0,5,0,3,4,1,3,71,0
11769,1,1,70000.0,5,0,3,4,1,3,71,1
11770,1,0,70000.0,5,0,3,4,0,3,71,1
11771,0,1,60000.0,4,0,3,4,1,2,71,0
11772,0,0,60000.0,4,0,3,4,1,2,70,0
11773,0,0,60000.0,4,0,3,4,1,2,71,0
11774,0,0,60000.0,4,0,3,4,1,2,71,0
11775,0,1,70000.0,2,1,2,3,1,1,70,0
11776,1,1,70000.0,2,1,2,3,1,1,70,0
11777,0,1,70000.0,2,1,2,3,1,1,70,0
11778,0,0,70000.0,2,1,2,3,1,1,70,0
11779,0,1,70000.0,2,1,2,3,1,1,70,0
11780,1,1,70000.0,2,1,2,3,1,1,69,0
11781,0,1,70000.0,2,1,2,3,1,1,70,0
11782,0,1,60000.0,5,0,3,4,1,3,70,1
11783,1,1,40000.0,2,1,1,3,1,2,69,0
11784,1,0,40000.0,2,1,1,3,1,2,68,0
11785,1,0,60000.0,2,1,2,3,1,1,68,0
11786,1,0,60000.0,2,1,2,3,0,2,69,1
11787,0,0,60000.0,2,1,3,4,1,0,69,0
11788,0,0,60000.0,2,1,3,4,1,0,68,0
11789,0,1,60000.0,2,1,3,4,1,0,69,1
11790,0,0,60000.0,2,1,3,4,1,0,69,0
11791,0,1,60000.0,2,1,3,4,1,0,69,0
11792,0,1,70000.0,4,1,3,4,1,2,68,1
11793,0,0,60000.0,2,1,2,3,1,2,68,0
11794,0,0,60000.0,2,1,2,3,1,2,68,1
11795,0,0,60000.0,2,1,2,3,0,0,68,1
11796,1,1,70000.0,4,1,2,3,1,2,68,1
11797,0,0,40000.0,2,1,0,1,1,2,67,0
11798,0,1,60000.0,2,1,2,3,1,2,67,1
11799,0,0,60000.0,2,1,2,3,1,2,67,1
11800,0,1,60000.0,2,1,2,3,1,2,66,0
11801,0,0,60000.0,2,1,2,3,1,1,67,0
11802,0,0,70000.0,4,2,2,3,1,1,66,0
11803,0,1,80000.0,3,1,3,4,1,1,67,0
11804,0,0,40000.0,2,1,0,1,1,3,66,0
11805,0,0,60000.0,2,1,1,3,1,2,66,0
11806,0,1,60000.0,2,1,2,3,1,1,66,0
11807,1,1,60000.0,2,1,2,3,1,2,66,0
11808,0,0,60000.0,2,1,2,3,0,2,65,1
11809,0,0,60000.0,2,1,2,3,1,2,66,1
11810,0,0,60000.0,2,1,2,3,1,2,65,0
11811,0,1,70000.0,4,2,2,3,1,2,65,1
11812,0,0,70000.0,2,1,0,1,1,3,65,0
11813,0,1,60000.0,2,1,1,3,0,2,65,1
11814,0,1,60000.0,2,1,1,3,0,2,65,1
11815,0,1,60000.0,2,1,1,3,1,2,65,0
11816,1,0,60000.0,2,1,1,3,1,2,65,0
11817,1,1,130000.0,2,3,3,4,0,4,59,0
11818,0,1,160000.0,1,3,2,3,1,4,59,1
11819,0,1,110000.0,2,4,2,3,1,3,59,0
11820,0,0,110000.0,2,4,2,3,1,3,59,0
11821,0,0,110000.0,2,4,2,3,1,3,60,0
11822,1,1,120000.0,2,4,1,3,1,4,60,0
11823,1,1,170000.0,4,3,3,4,0,3,60,1
11824,1,0,120000.0,3,4,1,3,1,4,61,0
11825,0,1,150000.0,2,4,1,3,1,3,61,0
11826,0,1,110000.0,3,4,2,3,1,4,61,0
11827,0,0,120000.0,2,4,0,3,1,4,62,0
11828,0,0,130000.0,3,4,2,3,1,3,62,1
11829,1,0,130000.0,3,4,2,3,0,3,62,1
11830,0,0,170000.0,3,3,1,3,0,4,62,0
11831,0,0,170000.0,3,4,1,3,1,2,61,1
11832,0,0,80000.0,3,2,2,3,1,1,63,0
11833,0,1,80000.0,5,0,3,4,1,2,73,0
11834,1,1,90000.0,5,0,2,3,0,2,73,1
11835,0,0,90000.0,5,0,2,3,1,2,73,0
11836,0,0,120000.0,4,4,3,4,1,4,73,1
11837,0,0,120000.0,4,4,3,4,1,4,73,0
11838,0,0,80000.0,5,0,2,3,0,2,72,0
11839,0,1,90000.0,5,0,2,3,1,2,72,0
11840,0,1,110000.0,3,4,3,4,1,4,71,0
11841,0,0,130000.0,4,4,2,3,1,4,71,0
11842,0,0,160000.0,3,4,3,4,1,4,72,0
11843,0,1,100000.0,3,4,3,4,1,1,70,0
11844,1,0,110000.0,3,4,3,4,1,4,70,0
11845,0,1,80000.0,4,2,2,3,1,1,63,0
11846,0,1,100000.0,3,4,1,3,0,3,63,0
11847,0,1,110000.0,3,4,2,3,1,4,62,0
11848,1,1,130000.0,4,5,1,3,0,1,63,0
11849,0,1,130000.0,4,5,2,3,0,2,64,1
11850,0,1,80000.0,4,1,2,3,1,2,65,0
11851,0,1,80000.0,4,1,1,3,0,3,66,0
11852,0,1,90000.0,4,1,1,3,1,2,66,0
11853,0,1,90000.0,4,1,1,3,1,3,66,0
11854,0,0,100000.0,3,4,2,3,0,4,66,0
11855,0,0,130000.0,4,5,1,3,1,3,66,0
11856,0,0,170000.0,0,5,2,4,0,4,66,1
11857,0,1,120000.0,4,5,2,4,0,3,67,0
11858,1,1,150000.0,4,5,3,4,0,3,67,1
